YEAR,COUNTY,STATE,LOG RGDP,LOG TRI,REGION1,REGION2,REGION3,REGION4,REGION5 ,REGION6,REGION7,CUANTI
2013,ASHTABULA,OH,12.99034627,16.12736637,0,0,0,1,0,0,0,69
2014,ASHTABULA,OH,13.0102915,15.95130142,0,0,0,1,0,0,0,67
2015,ASHTABULA,OH,12.98587677,15.85377454,0,0,0,1,0,0,0,70
2016,ASHTABULA,OH,12.98755574,15.99347155,0,0,0,1,0,0,0,70
2017,ASHTABULA,OH,12.98682311,15.86075409,0,0,0,1,0,0,0,68
2018,ASHTABULA,OH,13.14211502,15.99172568,0,0,0,1,0,0,0,66
2019,ASHTABULA,OH,13.11934081,16.14760456,0,0,0,1,0,0,0,65
2020,ASHTABULA,OH,13.14575368,16.0128245,0,0,0,1,0,0,0,68
2021,ASHTABULA,OH,13.24903127,15.98803504,0,0,0,1,0,0,0,65
2022,ASHTABULA,OH,13.25170777,15.96870174,0,0,0,1,0,0,0,62
2023,ASHTABULA,OH,13.16489782,15.62402628,0,0,0,1,0,0,0,54
2001,WASHINGTON,OH,12.80874245,15.37471545,0,0,0,1,0,0,0,56
2002,WASHINGTON,OH,12.88501694,15.38783884,0,0,0,1,0,0,0,58
2003,WASHINGTON,OH,12.98117532,15.38223105,0,0,0,1,0,0,0,58
2004,WASHINGTON,OH,12.98603493,15.40511412,0,0,0,1,0,0,0,56
2005,WASHINGTON,OH,12.86924246,15.38691434,0,0,0,1,0,0,0,54
2006,WASHINGTON,OH,12.85833533,15.52702344,0,0,0,1,0,0,0,56
2007,WASHINGTON,OH,12.95017194,15.48170353,0,0,0,1,0,0,0,54
2008,WASHINGTON,OH,12.98963852,15.13923629,0,0,0,1,0,0,0,52
2009,WASHINGTON,OH,13.1386638,14.95721622,0,0,0,1,0,0,0,50
2010,WASHINGTON,OH,13.23996151,14.95236864,0,0,0,1,0,0,0,49
2011,WASHINGTON,OH,13.14448293,14.92227457,0,0,0,1,0,0,0,43
2012,WASHINGTON,OH,12.97652109,14.97571253,0,0,0,1,0,0,0,46
2013,WASHINGTON,OH,12.89242932,15.04461157,0,0,0,1,0,0,0,50
2014,WASHINGTON,OH,13.08289671,14.97820411,0,0,0,1,0,0,0,47
2015,WASHINGTON,OH,13.18451342,14.84279429,0,0,0,1,0,0,0,47
2016,WASHINGTON,OH,13.2001463,14.81142642,0,0,0,1,0,0,0,43
2017,WASHINGTON,OH,13.11901779,14.75879295,0,0,0,1,0,0,0,42
2018,WASHINGTON,OH,13.00496852,14.74372952,0,0,0,1,0,0,0,41
2019,WASHINGTON,OH,12.97955711,14.78519268,0,0,0,1,0,0,0,40
2020,WASHINGTON,OH,12.95813004,14.79614765,0,0,0,1,0,0,0,41
2021,WASHINGTON,OH,13.14285008,14.79721578,0,0,0,1,0,0,0,39
2022,WASHINGTON,OH,13.08062638,14.49405428,0,0,0,1,0,0,0,40
2023,WASHINGTON,OH,13.08508094,14.73227289,0,0,0,1,0,0,0,37
2001,TUSCARAWAS,OH,12.60788777,12.75570159,0,0,0,1,0,0,0,53
2002,TUSCARAWAS,OH,12.67112969,12.87068145,0,0,0,1,0,0,0,44
2003,TUSCARAWAS,OH,12.68136539,13.10301753,0,0,0,1,0,0,0,56
2004,TUSCARAWAS,OH,12.72479203,14.22499009,0,0,0,1,0,0,0,53
2005,TUSCARAWAS,OH,12.65507606,12.57645406,0,0,0,1,0,0,0,50
2006,TUSCARAWAS,OH,12.68571096,12.27785842,0,0,0,1,0,0,0,50
2007,TUSCARAWAS,OH,12.74487038,13.56239817,0,0,0,1,0,0,0,49
2008,TUSCARAWAS,OH,12.65984844,13.04325497,0,0,0,1,0,0,0,47
2009,TUSCARAWAS,OH,12.6665561,12.7962499,0,0,0,1,0,0,0,42
2010,TUSCARAWAS,OH,12.802775,13.14582689,0,0,0,1,0,0,0,42
2011,TUSCARAWAS,OH,12.81261837,13.4297509,0,0,0,1,0,0,0,40
2012,TUSCARAWAS,OH,12.7318657,12.85121066,0,0,0,1,0,0,0,40
2013,TUSCARAWAS,OH,12.66978779,14.00349033,0,0,0,1,0,0,0,40
2014,TUSCARAWAS,OH,12.75773114,12.64787595,0,0,0,1,0,0,0,39
2015,TUSCARAWAS,OH,12.81979776,12.39553279,0,0,0,1,0,0,0,41
2016,TUSCARAWAS,OH,12.78594754,13.72277735,0,0,0,1,0,0,0,39
2017,TUSCARAWAS,OH,12.74314772,13.20263194,0,0,0,1,0,0,0,39
2018,TUSCARAWAS,OH,12.88218811,12.24422067,0,0,0,1,0,0,0,39
2019,TUSCARAWAS,OH,12.92038672,12.0075578,0,0,0,1,0,0,0,40
2020,TUSCARAWAS,OH,12.96760952,12.13301268,0,0,0,1,0,0,0,38
2021,TUSCARAWAS,OH,13.02895339,12.14117226,0,0,0,1,0,0,0,38
2022,TUSCARAWAS,OH,12.92619763,11.96194345,0,0,0,1,0,0,0,37
2023,TUSCARAWAS,OH,12.9007861,11.87115362,0,0,0,1,0,0,0,37
2001,SUMMIT,OH,14.35516909,14.35358025,0,0,0,1,0,0,0,158
2002,SUMMIT,OH,14.39880772,14.41314431,0,0,0,1,0,0,0,157
2003,SUMMIT,OH,14.44069148,14.38171655,0,0,0,1,0,0,0,162
2004,SUMMIT,OH,14.46446392,14.39198704,0,0,0,1,0,0,0,166
2005,SUMMIT,OH,14.35764878,14.55382274,0,0,0,1,0,0,0,164
2006,SUMMIT,OH,14.33600826,14.46218075,0,0,0,1,0,0,0,141
2007,SUMMIT,OH,14.40807081,14.40352332,0,0,0,1,0,0,0,125
2008,SUMMIT,OH,14.25791108,14.28913055,0,0,0,1,0,0,0,116
2009,SUMMIT,OH,14.33115714,14.12164733,0,0,0,1,0,0,0,96
2010,SUMMIT,OH,14.40703578,12.99334311,0,0,0,1,0,0,0,107
2011,SUMMIT,OH,14.36046047,13.2008591,0,0,0,1,0,0,0,103
2012,SUMMIT,OH,14.29951139,13.05427925,0,0,0,1,0,0,0,104
2013,SUMMIT,OH,14.23905,12.95041635,0,0,0,1,0,0,0,106
2014,SUMMIT,OH,14.2757479,12.70959587,0,0,0,1,0,0,0,104
2015,SUMMIT,OH,14.26504678,12.45683967,0,0,0,1,0,0,0,96
2016,SUMMIT,OH,14.23524142,12.46185196,0,0,0,1,0,0,0,98
2017,SUMMIT,OH,14.21044845,12.31273258,0,0,0,1,0,0,0,88
2018,SUMMIT,OH,14.29887639,12.30246324,0,0,0,1,0,0,0,86
2019,SUMMIT,OH,14.31372135,12.22044669,0,0,0,1,0,0,0,85
2020,SUMMIT,OH,14.32634238,12.52635815,0,0,0,1,0,0,0,85
2021,SUMMIT,OH,14.41372434,12.27550868,0,0,0,1,0,0,0,83
2022,SUMMIT,OH,14.37614354,12.58703159,0,0,0,1,0,0,0,84
2023,SUMMIT,OH,14.32711188,12.15493488,0,0,0,1,0,0,0,67
2005,PORTAGE,OH,13.418274,12.44195727,0,0,0,1,0,0,0,48
2006,PORTAGE,OH,13.36333427,12.27739276,0,0,0,1,0,0,0,47
2007,PORTAGE,OH,13.35370682,12.32989711,0,0,0,1,0,0,0,46
2008,PORTAGE,OH,13.23353617,12.21793308,0,0,0,1,0,0,0,45
2009,PORTAGE,OH,13.22580405,11.72258593,0,0,0,1,0,0,0,39
2010,PORTAGE,OH,13.27719554,11.45915601,0,0,0,1,0,0,0,34
2011,PORTAGE,OH,13.34079183,11.7185218,0,0,0,1,0,0,0,35
2012,PORTAGE,OH,13.34169648,11.93915196,0,0,0,1,0,0,0,34
2013,PORTAGE,OH,13.30205648,11.94838863,0,0,0,1,0,0,0,35
2014,PORTAGE,OH,13.35429381,11.60617316,0,0,0,1,0,0,0,35
2015,PORTAGE,OH,13.3650962,11.9701313,0,0,0,1,0,0,0,37
2016,PORTAGE,OH,13.34502521,12.02076658,0,0,0,1,0,0,0,35
2017,PORTAGE,OH,13.38056205,11.63685305,0,0,0,1,0,0,0,35
2018,PORTAGE,OH,13.54081315,11.60475414,0,0,0,1,0,0,0,36
2019,PORTAGE,OH,13.66037956,11.68777887,0,0,0,1,0,0,0,36
2020,PORTAGE,OH,13.6277064,12.09008279,0,0,0,1,0,0,0,33
2021,PORTAGE,OH,13.51624971,11.57030636,0,0,0,1,0,0,0,36
2022,PORTAGE,OH,13.39453478,12.03114009,0,0,0,1,0,0,0,37
2023,PORTAGE,OH,13.34343759,11.96406246,0,0,0,1,0,0,0,34
2001,HAMILTON,OH,15.61138538,14.24265596,0,0,0,1,0,0,0,218
2002,HAMILTON,OH,15.70885111,14.21958085,0,0,0,1,0,0,0,212
2003,HAMILTON,OH,15.73221006,14.03343114,0,0,0,1,0,0,0,201
2004,HAMILTON,OH,15.7700726,13.99426175,0,0,0,1,0,0,0,186
2005,HAMILTON,OH,15.65321488,14.10020641,0,0,0,1,0,0,0,181
2006,HAMILTON,OH,15.68696637,14.06456229,0,0,0,1,0,0,0,195
2007,HAMILTON,OH,15.74245572,14.03469484,0,0,0,1,0,0,0,174
2008,HAMILTON,OH,15.63808096,14.10662037,0,0,0,1,0,0,0,174
2009,HAMILTON,OH,15.64027225,13.92065176,0,0,0,1,0,0,0,152
2010,HAMILTON,OH,15.48158945,14.03612537,0,0,0,1,0,0,0,148
2011,HAMILTON,OH,15.4027593,13.90354199,0,0,0,1,0,0,0,146
2012,HAMILTON,OH,15.29777238,13.71423417,0,0,0,1,0,0,0,147
2013,HAMILTON,OH,15.2281245,13.6562787,0,0,0,1,0,0,0,145
2014,HAMILTON,OH,15.28120165,13.80836286,0,0,0,1,0,0,0,145
2015,HAMILTON,OH,15.38354693,13.89483918,0,0,0,1,0,0,0,144
2016,HAMILTON,OH,15.5505584,13.71186747,0,0,0,1,0,0,0,138
2017,HAMILTON,OH,15.58805017,13.774241,0,0,0,1,0,0,0,142
2018,HAMILTON,OH,15.7497172,14.03497317,0,0,0,1,0,0,0,141
2019,HAMILTON,OH,15.6660836,13.86366259,0,0,0,1,0,0,0,136
2020,HAMILTON,OH,15.59905504,13.70786902,0,0,0,1,0,0,0,127
2021,HAMILTON,OH,15.64511271,13.82914997,0,0,0,1,0,0,0,127
2022,HAMILTON,OH,15.69450496,14.05976903,0,0,0,1,0,0,0,129
2023,HAMILTON,OH,15.67184027,13.86754738,0,0,0,1,0,0,0,125
2002,ADAMS,IL,12.07599813,13.83464433,0,0,0,1,0,0,0,25
2003,ADAMS,IL,12.12983394,13.58797316,0,0,0,1,0,0,0,25
2004,ADAMS,IL,12.18289613,13.60933076,0,0,0,1,0,0,0,21
2005,ADAMS,IL,12.21354466,13.72831322,0,0,0,1,0,0,0,21
2006,ADAMS,IL,12.27121411,13.62491467,0,0,0,1,0,0,0,20
2007,ADAMS,IL,12.16470363,13.65491756,0,0,0,1,0,0,0,23
2008,ADAMS,IL,12.06035878,13.73760527,0,0,0,1,0,0,0,23
2009,ADAMS,IL,12.00902316,13.48904423,0,0,0,1,0,0,0,24
2010,ADAMS,IL,11.98929628,13.61289619,0,0,0,1,0,0,0,24
2011,ADAMS,IL,12.09555441,13.35522442,0,0,0,1,0,0,0,24
2012,ADAMS,IL,12.17722039,13.38159573,0,0,0,1,0,0,0,21
2013,ADAMS,IL,12.21618633,13.54357642,0,0,0,1,0,0,0,21
2014,ADAMS,IL,12.3131991,13.34168286,0,0,0,1,0,0,0,21
2015,ADAMS,IL,12.36446432,13.32816048,0,0,0,1,0,0,0,22
2016,ADAMS,IL,12.22768736,13.38602128,0,0,0,1,0,0,0,27
2017,ADAMS,IL,12.12719176,13.35891465,0,0,0,1,0,0,0,24
2018,ADAMS,IL,12.06921573,13.65044482,0,0,0,1,0,0,0,24
2019,ADAMS,IL,11.83461033,13.49044779,0,0,0,1,0,0,0,20
2020,ADAMS,IL,11.7834334,13.91100687,0,0,0,1,0,0,0,18
2021,ADAMS,IL,11.83694188,13.53350924,0,0,0,1,0,0,0,20
2022,ADAMS,IL,11.95945574,13.90738895,0,0,0,1,0,0,0,18
2023,ADAMS,IL,11.96972353,14.0346154,0,0,0,1,0,0,0,18
2013,TAZEWELL,IL,12.17503079,13.56257783,0,0,0,1,0,0,0,25
2014,TAZEWELL,IL,12.19437955,14.70116921,0,0,0,1,0,0,0,42
2015,TAZEWELL,IL,12.17453038,14.10137206,0,0,0,1,0,0,0,41
2016,TAZEWELL,IL,12.22341637,14.1994263,0,0,0,1,0,0,0,37
2017,TAZEWELL,IL,12.25260789,12.0650795,0,0,0,1,0,0,0,24
2018,TAZEWELL,IL,12.32430003,12.27179507,0,0,0,1,0,0,0,25
2019,TAZEWELL,IL,12.22493365,12.03830468,0,0,0,1,0,0,0,24
2020,TAZEWELL,IL,12.33795581,11.91980823,0,0,0,1,0,0,0,25
2021,TAZEWELL,IL,12.42344357,12.4213649,0,0,0,1,0,0,0,24
2022,TAZEWELL,IL,12.41219211,12.98353921,0,0,0,1,0,0,0,25
2023,TAZEWELL,IL,12.38672615,12.37283867,0,0,0,1,0,0,0,26
2001,WINNEBAGO,IL,13.41048086,13.07181759,0,0,0,1,0,0,0,25
2002,WINNEBAGO,IL,13.39983298,13.08513936,0,0,0,1,0,0,0,25
2003,WINNEBAGO,IL,13.45673484,13.24730879,0,0,0,1,0,0,0,22
2004,WINNEBAGO,IL,13.42670933,13.37266985,0,0,0,1,0,0,0,16
2005,WINNEBAGO,IL,13.39412336,13.59794766,0,0,0,1,0,0,0,17
2006,WINNEBAGO,IL,13.40176325,13.40842614,0,0,0,1,0,0,0,15
2007,WINNEBAGO,IL,13.45666898,13.56572865,0,0,0,1,0,0,0,11
2008,WINNEBAGO,IL,13.34138484,13.53378509,0,0,0,1,0,0,0,13
2009,WINNEBAGO,IL,13.38127245,13.65700005,0,0,0,1,0,0,0,11
2010,WINNEBAGO,IL,13.36378997,9.402777263,0,0,0,1,0,0,0,11
2011,WINNEBAGO,IL,13.41692821,9.317219734,0,0,0,1,0,0,0,11
2012,WINNEBAGO,IL,13.49991449,9.391744842,0,0,0,1,0,0,0,15
2013,WINNEBAGO,IL,13.41229192,9.40763264,0,0,0,1,0,0,0,15
2014,WINNEBAGO,IL,13.38964629,10.14474603,0,0,0,1,0,0,0,16
2015,WINNEBAGO,IL,13.41651995,10.17867692,0,0,0,1,0,0,0,16
2016,WINNEBAGO,IL,13.42768987,10.20699413,0,0,0,1,0,0,0,15
2017,WINNEBAGO,IL,13.49029275,10.11620494,0,0,0,1,0,0,0,23
2018,WINNEBAGO,IL,13.47762092,10.67311464,0,0,0,1,0,0,0,22
2019,WINNEBAGO,IL,13.38559496,10.58032749,0,0,0,1,0,0,0,15
2020,WINNEBAGO,IL,13.17105449,10.56012634,0,0,0,1,0,0,0,15
2021,WINNEBAGO,IL,13.20767281,10.66462043,0,0,0,1,0,0,0,15
2022,WINNEBAGO,IL,13.17737605,10.13878257,0,0,0,1,0,0,0,19
2023,WINNEBAGO,IL,13.19481612,10.5163402,0,0,0,1,0,0,0,11
2001,VERMILION,IL,12.79315351,15.351636,0,0,0,1,0,0,0,30
2002,VERMILION,IL,12.83399841,15.33982874,0,0,0,1,0,0,0,32
2003,VERMILION,IL,12.90372466,15.31860474,0,0,0,1,0,0,0,33
2004,VERMILION,IL,12.95066361,15.39567124,0,0,0,1,0,0,0,32
2005,VERMILION,IL,12.88581285,15.32333803,0,0,0,1,0,0,0,30
2007,VERMILION,IL,12.87175356,15.24823244,0,0,0,1,0,0,0,31
2008,VERMILION,IL,12.79108602,15.27902357,0,0,0,1,0,0,0,29
2009,VERMILION,IL,12.82574012,15.2964733,0,0,0,1,0,0,0,28
2010,VERMILION,IL,12.8583796,15.17826118,0,0,0,1,0,0,0,28
2011,VERMILION,IL,12.77869491,15.20329711,0,0,0,1,0,0,0,29
2012,VERMILION,IL,12.8339477,15.26884983,0,0,0,1,0,0,0,30
2013,VERMILION,IL,12.78072904,15.18399348,0,0,0,1,0,0,0,30
2014,VERMILION,IL,12.80908722,15.31388451,0,0,0,1,0,0,0,32
2015,VERMILION,IL,12.87129349,15.28823057,0,0,0,1,0,0,0,32
2016,VERMILION,IL,12.90352803,15.14564358,0,0,0,1,0,0,0,29
2017,VERMILION,IL,12.99273749,15.07995142,0,0,0,1,0,0,0,22
2018,VERMILION,IL,13.09759311,14.93021393,0,0,0,1,0,0,0,24
2019,VERMILION,IL,12.99008149,14.81576642,0,0,0,1,0,0,0,25
2020,VERMILION,IL,13.02504158,14.95225206,0,0,0,1,0,0,0,25
2021,VERMILION,IL,13.11463761,15.02633534,0,0,0,1,0,0,0,25
2022,VERMILION,IL,13.01776923,15.06408132,0,0,0,1,0,0,0,25
2023,VERMILION,IL,12.99455501,14.86375895,0,0,0,1,0,0,0,23
2001,STEPHENSON,IL,12.34745935,11.91471434,0,0,0,1,0,0,0,9
2002,STEPHENSON,IL,12.313738,11.64177068,0,0,0,1,0,0,0,14
2003,STEPHENSON,IL,12.32627941,11.18745074,0,0,0,1,0,0,0,16
2004,STEPHENSON,IL,12.43661675,11.23875515,0,0,0,1,0,0,0,16
2005,STEPHENSON,IL,12.41632952,11.25369225,0,0,0,1,0,0,0,17
2006,STEPHENSON,IL,12.24817382,11.12488106,0,0,0,1,0,0,0,15
2007,STEPHENSON,IL,12.19484485,11.13272777,0,0,0,1,0,0,0,12
2008,STEPHENSON,IL,12.06576981,11.38341186,0,0,0,1,0,0,0,16
2009,STEPHENSON,IL,11.92174494,11.07688178,0,0,0,1,0,0,0,12
2010,STEPHENSON,IL,11.98541974,11.05105577,0,0,0,1,0,0,0,12
2011,STEPHENSON,IL,12.02587483,10.69821747,0,0,0,1,0,0,0,11
2012,STEPHENSON,IL,12.27275886,10.96309917,0,0,0,1,0,0,0,10
2013,STEPHENSON,IL,12.21345036,10.75408202,0,0,0,1,0,0,0,11
2014,STEPHENSON,IL,12.39760168,10.48231745,0,0,0,1,0,0,0,10
2015,STEPHENSON,IL,12.41376951,10.55277816,0,0,0,1,0,0,0,15
2016,STEPHENSON,IL,12.26374704,10.60559901,0,0,0,1,0,0,0,15
2017,STEPHENSON,IL,12.10888971,11.0217167,0,0,0,1,0,0,0,17
2018,STEPHENSON,IL,12.07448223,11.13410321,0,0,0,1,0,0,0,17
2019,STEPHENSON,IL,12.10133416,11.45681564,0,0,0,1,0,0,0,17
2020,STEPHENSON,IL,12.1153982,11.57974881,0,0,0,1,0,0,0,15
2021,STEPHENSON,IL,12.15622042,11.61427356,0,0,0,1,0,0,0,14
2022,STEPHENSON,IL,12.1708081,11.1273046,0,0,0,1,0,0,0,13
2023,STEPHENSON,IL,12.09085257,11.10259549,0,0,0,1,0,0,0,13
2001,MCHENRY,IL,13.46420119,11.68922417,0,0,0,1,0,0,0,55
2002,MCHENRY,IL,13.50447934,11.75757631,0,0,0,1,0,0,0,67
2003,MCHENRY,IL,13.61222355,11.7134275,0,0,0,1,0,0,0,60
2004,MCHENRY,IL,13.7418285,11.28505616,0,0,0,1,0,0,0,58
2005,MCHENRY,IL,13.68098782,11.252785,0,0,0,1,0,0,0,57
2006,MCHENRY,IL,13.66992162,11.27642594,0,0,0,1,0,0,0,61
2007,MCHENRY,IL,13.78388985,11.25394829,0,0,0,1,0,0,0,56
2008,MCHENRY,IL,13.59643248,11.30873137,0,0,0,1,0,0,0,50
2009,MCHENRY,IL,13.66269499,11.05386964,0,0,0,1,0,0,0,47
2010,MCHENRY,IL,13.60058812,11.2614332,0,0,0,1,0,0,0,46
2011,MCHENRY,IL,13.67701486,11.34474852,0,0,0,1,0,0,0,45
2012,MCHENRY,IL,13.74127396,11.49151814,0,0,0,1,0,0,0,44
2013,MCHENRY,IL,13.71634967,11.44050299,0,0,0,1,0,0,0,41
2014,MCHENRY,IL,13.78153487,11.3083208,0,0,0,1,0,0,0,37
2015,MCHENRY,IL,13.75314567,11.32887155,0,0,0,1,0,0,0,35
2016,MCHENRY,IL,13.72600699,11.25858482,0,0,0,1,0,0,0,36
2017,MCHENRY,IL,13.81124748,11.36215517,0,0,0,1,0,0,0,37
2018,MCHENRY,IL,13.93909009,11.28852777,0,0,0,1,0,0,0,31
2019,MCHENRY,IL,13.89324537,11.41490734,0,0,0,1,0,0,0,27
2020,MCHENRY,IL,13.71763309,11.79155059,0,0,0,1,0,0,0,28
2021,MCHENRY,IL,13.88858721,12.04979077,0,0,0,1,0,0,0,26
2022,MCHENRY,IL,13.78456567,12.93040362,0,0,0,1,0,0,0,26
2023,MCHENRY,IL,13.71482687,10.56823593,0,0,0,1,0,0,0,25
2001,KANKAKEE,IL,13.30209826,12.83678879,0,0,0,1,0,0,0,62
2002,KANKAKEE,IL,13.41655273,12.8286477,0,0,0,1,0,0,0,61
2003,KANKAKEE,IL,13.34199356,12.55397074,0,0,0,1,0,0,0,62
2004,KANKAKEE,IL,13.36360929,12.52548828,0,0,0,1,0,0,0,56
2005,KANKAKEE,IL,13.20421245,12.81793707,0,0,0,1,0,0,0,55
2006,KANKAKEE,IL,13.23909341,12.70751675,0,0,0,1,0,0,0,59
2007,KANKAKEE,IL,13.18173734,12.40410657,0,0,0,1,0,0,0,58
2008,KANKAKEE,IL,13.15423213,12.05693308,0,0,0,1,0,0,0,56
2009,KANKAKEE,IL,13.39843329,12.13854002,0,0,0,1,0,0,0,59
2010,KANKAKEE,IL,13.58276606,12.13272794,0,0,0,1,0,0,0,51
2011,KANKAKEE,IL,13.57997175,11.98770113,0,0,0,1,0,0,0,52
2012,KANKAKEE,IL,13.83008779,11.97265184,0,0,0,1,0,0,0,53
2013,KANKAKEE,IL,13.7333152,11.79058441,0,0,0,1,0,0,0,48
2014,KANKAKEE,IL,13.77304659,12.15036748,0,0,0,1,0,0,0,48
2015,KANKAKEE,IL,13.86436453,12.12813936,0,0,0,1,0,0,0,46
2016,KANKAKEE,IL,14.19166906,11.94509694,0,0,0,1,0,0,0,43
2017,KANKAKEE,IL,14.47957799,12.89380784,0,0,0,1,0,0,0,39
2018,KANKAKEE,IL,14.65436242,12.35117978,0,0,0,1,0,0,0,40
2019,KANKAKEE,IL,14.57890323,12.49835736,0,0,0,1,0,0,0,41
2020,KANKAKEE,IL,14.67161935,12.2118991,0,0,0,1,0,0,0,45
2021,KANKAKEE,IL,14.88937001,12.17699889,0,0,0,1,0,0,0,45
2022,KANKAKEE,IL,14.93113138,12.16250538,0,0,0,1,0,0,0,48
2023,KANKAKEE,IL,14.92503608,11.81722632,0,0,0,1,0,0,0,42
2014,JEFFERSON,IL,12.44538478,11.00585262,0,0,0,1,0,0,0,8
2015,JEFFERSON,IL,12.56512726,11.0236636,0,0,0,1,0,0,0,8
2016,JEFFERSON,IL,12.71816547,12.02173752,0,0,0,1,0,0,0,8
2017,JEFFERSON,IL,13.04646026,10.90068505,0,0,0,1,0,0,0,8
2018,JEFFERSON,IL,13.09617339,12.29530988,0,0,0,1,0,0,0,9
2019,JEFFERSON,IL,13.03499994,12.25572434,0,0,0,1,0,0,0,13
2020,JEFFERSON,IL,12.84366483,10.95905315,0,0,0,1,0,0,0,7
2021,JEFFERSON,IL,12.91896118,10.21643524,0,0,0,1,0,0,0,4
2022,JEFFERSON,IL,12.80178614,10.09872838,0,0,0,1,0,0,0,4
2023,JEFFERSON,IL,12.78245003,12.46846383,0,0,0,1,0,0,0,5
2002,LICKING,OH,12.59599086,13.37000067,0,0,0,1,0,0,0,28
2003,LICKING,OH,12.62113489,10.69724448,0,0,0,1,0,0,0,26
2004,LICKING,OH,12.64600359,10.80565015,0,0,0,1,0,0,0,19
2005,LICKING,OH,12.63153317,10.6551206,0,0,0,1,0,0,0,21
2006,LICKING,OH,12.60351566,10.66246695,0,0,0,1,0,0,0,19
2007,LICKING,OH,12.66015647,9.447860089,0,0,0,1,0,0,0,17
2008,LICKING,OH,12.52868861,9.690727407,0,0,0,1,0,0,0,17
2009,LICKING,OH,12.49822347,9.530381933,0,0,0,1,0,0,0,17
2010,LICKING,OH,12.37369926,10.02769612,0,0,0,1,0,0,0,13
2011,LICKING,OH,12.42373319,9.5583176,0,0,0,1,0,0,0,13
2012,LICKING,OH,12.48461306,9.808737216,0,0,0,1,0,0,0,14
2013,LICKING,OH,12.55738423,10.1559188,0,0,0,1,0,0,0,16
2014,LICKING,OH,12.65798868,10.36405108,0,0,0,1,0,0,0,15
2015,LICKING,OH,12.7539657,10.38175237,0,0,0,1,0,0,0,15
2016,LICKING,OH,12.86276847,10.90632278,0,0,0,1,0,0,0,20
2017,LICKING,OH,13.01515449,10.64640439,0,0,0,1,0,0,0,18
2018,LICKING,OH,13.12597883,10.26372828,0,0,0,1,0,0,0,17
2019,LICKING,OH,13.15581169,10.35620469,0,0,0,1,0,0,0,19
2020,LICKING,OH,13.33592194,10.10185059,0,0,0,1,0,0,0,16
2021,LICKING,OH,13.34510365,10.1078855,0,0,0,1,0,0,0,17
2022,LICKING,OH,13.28111432,10.50318673,0,0,0,1,0,0,0,16
2023,LICKING,OH,13.35216948,10.34847048,0,0,0,1,0,0,0,17
2001,COOK,IL,16.72924488,15.40226051,0,0,0,1,0,0,0,698
2002,COOK,IL,16.66185444,15.30891652,0,0,0,1,0,0,0,646
2003,COOK,IL,16.70174622,14.86249702,0,0,0,1,0,0,0,572
2004,COOK,IL,16.68743221,14.73599639,0,0,0,1,0,0,0,536
2005,COOK,IL,16.62386644,14.73440431,0,0,0,1,0,0,0,526
2006,COOK,IL,16.54980612,14.60681273,0,0,0,1,0,0,0,511
2007,COOK,IL,16.54477181,14.37174456,0,0,0,1,0,0,0,496
2008,COOK,IL,16.39629215,14.41891453,0,0,0,1,0,0,0,468
2009,COOK,IL,16.42329104,14.12838376,0,0,0,1,0,0,0,447
2010,COOK,IL,16.40164929,14.39473777,0,0,0,1,0,0,0,451
2011,COOK,IL,16.49434504,14.21480554,0,0,0,1,0,0,0,446
2012,COOK,IL,16.47643624,14.19420589,0,0,0,1,0,0,0,426
2013,COOK,IL,16.38357329,14.09234695,0,0,0,1,0,0,0,437
2014,COOK,IL,16.33577671,14.15735379,0,0,0,1,0,0,0,445
2015,COOK,IL,16.34158002,14.28417407,0,0,0,1,0,0,0,434
2016,COOK,IL,16.3886486,14.21114919,0,0,0,1,0,0,0,421
2017,COOK,IL,16.47905358,14.18817182,0,0,0,1,0,0,0,408
2018,COOK,IL,16.5347194,14.00674125,0,0,0,1,0,0,0,388
2019,COOK,IL,16.47133187,14.06258543,0,0,0,1,0,0,0,376
2020,COOK,IL,16.42958914,14.2712071,0,0,0,1,0,0,0,376
2021,COOK,IL,16.59820999,14.42645005,0,0,0,1,0,0,0,364
2022,COOK,IL,16.60314305,14.32540727,0,0,0,1,0,0,0,367
2023,COOK,IL,16.60616382,14.33286623,0,0,0,1,0,0,0,357
2002,WILL,IL,14.46678676,15.1298271,0,0,0,1,0,0,0,202
2003,WILL,IL,14.68277826,15.10069522,0,0,0,1,0,0,0,201
2004,WILL,IL,14.79223352,15.22752498,0,0,0,1,0,0,0,200
2005,WILL,IL,14.77293709,15.17393736,0,0,0,1,0,0,0,201
2006,WILL,IL,14.59676293,15.04437353,0,0,0,1,0,0,0,198
2007,WILL,IL,14.72778283,15.18536144,0,0,0,1,0,0,0,203
2008,WILL,IL,14.43293046,15.01635514,0,0,0,1,0,0,0,204
2009,WILL,IL,14.76395517,14.53700406,0,0,0,1,0,0,0,191
2010,WILL,IL,14.64045632,14.53140466,0,0,0,1,0,0,0,184
2011,WILL,IL,15.06931384,14.50215029,0,0,0,1,0,0,0,183
2012,WILL,IL,14.9071845,14.71384312,0,0,0,1,0,0,0,178
2013,WILL,IL,14.56807976,14.4279385,0,0,0,1,0,0,0,184
2014,WILL,IL,14.7848278,14.29853341,0,0,0,1,0,0,0,178
2015,WILL,IL,14.82655059,14.29375751,0,0,0,1,0,0,0,167
2016,WILL,IL,15.08802489,14.53193666,0,0,0,1,0,0,0,172
